id,sex,age,marital,child,educ,source,smoke,smokenum,op1,op2,op3,op4,op5,op6,mast1,mast2,mast3,mast4,mast5,mast6,mast7,pn1,pn2,pn3,pn4,pn5,pn6,pn7,pn8,pn9,pn10,pn11,pn12,pn13,pn14,pn15,pn16,pn17,pn18,pn19,pn20,lifsat1,lifsat2,lifsat3,lifsat4,lifsat5,pss1,pss2,pss3,pss4,pss5,pss6,pss7,pss8,pss9,pss10,sest1,sest2,sest3,sest4,sest5,sest6,sest7,sest8,sest9,sest10,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,pc1,pc2,pc3,pc4,pc5,pc6,pc7,pc8,pc9,pc10,pc11,pc12,pc13,pc14,pc15,pc16,pc17,pc18,rop2,rop4,rop6,rmast1,rmast3,rmast4,rmast6,rmast7,rpss4,rpss5,rpss7,rpss8,rsest3,rsest5,rsest7,rsest9,rsest10,rpc1,rpc2,rpc7,rpc11,rpc15,rpc16,toptim,tmast,tposaff,tnegaff,tlifesat,tpstress,tslfest,tmarlow,tpcoiss,agegp3,agegp5,educrec,lg10negaff,mah_1,coo_1,mah_2
316,FEMALES,60,MARRIED FIRST TIME,YES,SOME ADDITIONAL TRAINING,MONEY/FINANCES,NO,0.0,3.0,1.0,3.0,1.0,5.0,1.0,1.0,4.0,4.0,2.0,4.0,1.0,1.0,5.0,1.0,3.0,5.0,1.0,3.0,5.0,2.0,5.0,1.0,1.0,5.0,5.0,3.0,5.0,2.0,5.0,5.0,2.0,1.0,6.0,6.0,6.0,6.0,3.0,2.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,2.0,1.0,4.0,4.0,1.0,3.0,1.0,4.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,4.0,2.0,5.0,4.0,3.0,4.0,3.0,3.0,5.0,4.0,1.0,5.0,4.0,4.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,4.0,1.0,3.0,4.0,4.0,2.0,2.0,2.0,2.0,4.0,4.0,3.0,2.0,4.0,2.0,4.0,3.0,5.0,5.0,5.0,26.0,24.0,48.0,17.0,27.0,23.0,35.0,9.0,75.0,45+,50+,some additional training,1.23044892137827,1.44357886052974,3.93550717970717e-06,4.00558855275882
28,MALES,27,STEADY RELATIONSHIP,NO,COMPLETED HIGHSCHOOL,WORK,NO,0.0,3.0,3.0,3.0,3.0,4.0,2.0,2.0,2.0,1.0,2.0,4.0,2.0,2.0,3.0,3.0,5.0,3.0,2.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,3.0,2.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,6.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,3.0,2.0,1.0,4.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,4.0,3.0,3.0,20.0,22.0,32.0,33.0,20.0,32.0,25.0,8.0,45.0,18 - 29,25 - 32,completed high school,1.51851393987789,2.44755882925012,0.001079029964871,3.98032647138294
209,MALES,70,MARRIED FIRST TIME,NO,POSTGRADUATE COMPLETED,WORK,NO,,3.0,3.0,5.0,1.0,5.0,2.0,2.0,3.0,2.0,2.0,3.0,1.0,1.0,5.0,1.0,1.0,3.0,1.0,2.0,5.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,7.0,7.0,7.0,7.0,4.0,1.0,2.0,2.0,4.0,3.0,1.0,5.0,4.0,3.0,2.0,4.0,4.0,1.0,3.0,2.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,5.0,5.0,3.0,3.0,4.0,2.0,4.0,1.0,1.0,4.0,3.0,2.0,2.0,3.0,3.0,3.0,5.0,4.0,3.0,3.0,3.0,4.0,4.0,2.0,3.0,1.0,2.0,4.0,3.0,4.0,3.0,4.0,5.0,5.0,3.0,5.0,4.0,4.0,25.0,23.0,29.0,10.0,32.0,19.0,34.0,6.0,68.0,45+,50+,completed postgrad uni,1.0,0.378701818705562,0.001906254592449,3.97537966138347
535,FEMALES,46,DIVORCED,NO,SOME ADDITIONAL TRAINING,WORK,NO,0.0,3.0,2.0,4.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,5.0,2.0,1.0,3.0,1.0,4.0,4.0,1.0,4.0,2.0,2.0,4.0,4.0,1.0,4.0,1.0,3.0,4.0,2.0,1.0,5.0,6.0,5.0,5.0,3.0,4.0,2.0,4.0,4.0,3.0,3.0,4.0,4.0,5.0,3.0,4.0,4.0,1.0,4.0,1.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,3.0,5.0,4.0,5.0,3.0,2.0,1.0,5.0,4.0,2.0,3.0,2.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,2.0,3.0,2.0,2.0,4.0,4.0,1.0,4.0,4.0,4.0,3.0,4.0,4.0,2.0,2.0,24.0,25.0,39.0,14.0,24.0,30.0,37.0,5.0,60.0,45+,41 - 49,some additional training,1.14612803567824,0.976323158284673,0.00230124333863,3.93725222601233
518,FEMALES,39,DIVORCED,YES,COMPLETED UNDERGRADUATE,RELATIONSHIPS,NO,0.0,4.0,2.0,3.0,2.0,4.0,2.0,3.0,4.0,2.0,2.0,2.0,2.0,3.0,3.0,4.0,2.0,2.0,1.0,4.0,3.0,4.0,3.0,4.0,4.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,5.0,5.0,4.0,3.0,3.0,2.0,2.0,3.0,4.0,5.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,2.0,2.0,3.0,2.0,2.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,2.0,2.0,3.0,4.0,4.0,4.0,4.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,4.0,3.0,3.0,4.0,4.0,23.0,19.0,26.0,33.0,14.0,35.0,30.0,4.0,58.0,30 - 44,33 - 40,completed undergrad uni,1.51851393987789,0.512951897577165,0.0024182184862611,3.92916461695737
377,FEMALES,55,MARRIED FIRST TIME,NO,SOME SECONDARY,FAMILY,NO,0.0,4.0,2.0,5.0,1.0,3.0,2.0,2.0,3.0,1.0,4.0,3.0,3.0,3.0,5.0,4.0,1.0,5.0,1.0,5.0,5.0,3.0,3.0,5.0,2.0,2.0,4.0,1.0,4.0,2.0,5.0,4.0,2.0,1.0,5.0,2.0,5.0,6.0,6.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,5.0,4.0,4.0,4.0,1.0,4.0,2.0,3.0,2.0,4.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,4.0,5.0,5.0,5.0,1.0,4.0,5.0,5.0,1.0,5.0,4.0,4.0,2.0,2.0,4.0,5.0,4.0,5.0,4.0,3.0,4.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,4.0,3.0,3.0,2.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,25.0,18.0,42.0,22.0,24.0,32.0,35.0,5.0,81.0,45+,50+,did not complete high school,1.34242268082221,7.50041095862876,0.0160241694042398,3.91955333193291
254,MALES,33,MARRIED FIRST TIME,NO,COMPLETED UNDERGRADUATE,WORK,NO,0.0,3.0,1.0,4.0,1.0,5.0,1.0,3.0,1.0,3.0,2.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,3.0,1.0,1.0,2.0,3.0,1.0,2.0,1.0,2.0,4.0,1.0,1.0,6.0,5.0,7.0,7.0,6.0,2.0,2.0,2.0,3.0,5.0,5.0,4.0,4.0,2.0,1.0,4.0,4.0,1.0,3.0,1.0,4.0,1.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,5.0,4.0,4.0,4.0,1.0,1.0,1.0,2.0,2.0,3.0,4.0,3.0,1.0,1.0,3.0,1.0,5.0,5.0,5.0,2.0,2.0,3.0,4.0,4.0,3.0,1.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,27.0,19.0,26.0,11.0,31.0,22.0,39.0,4.0,64.0,30 - 44,33 - 40,completed undergrad uni,1.04139268515823,1.05376839231199,0.0030580765006312,3.90771882915751
369,FEMALES,38,DIVORCED,NO,COMPLETED UNDERGRADUATE,WORK,NO,0.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,1.0,3.0,2.0,3.0,3.0,4.0,2.0,2.0,2.0,3.0,1.0,2.0,3.0,4.0,3.0,2.0,2.0,4.0,1.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,4.0,2.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,1.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,2.0,3.0,3.0,4.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,4.0,3.0,2.0,4.0,3.0,2.0,2.0,3.0,2.0,3.0,4.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,4.0,4.0,18.0,20.0,21.0,29.0,15.0,33.0,28.0,2.0,53.0,30 - 44,33 - 40,completed undergrad uni,1.46239799789896,0.422354238230301,0.0009013814347121,3.89524810250218
231,MALES,26,SINGLE,NO,SOME ADDITIONAL TRAINING,WORK,YES,60.0,2.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,2.0,4.0,2.0,3.0,2.0,4.0,3.0,4.0,4.0,2.0,2.0,4.0,3.0,2.0,3.0,3.0,3.0,3.0,5.0,6.0,6.0,6.0,4.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,4.0,3.0,4.0,3.0,2.0,4.0,3.0,4.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,17.0,16.0,29.0,31.0,27.0,29.0,28.0,7.0,49.0,18 - 29,25 - 32,some additional training,1.49136169383427,2.17106661056453,0.0015694401249836,3.87758475135201
315,FEMALES,31,MARRIED FIRST TIME,YES,SOME ADDITIONAL TRAINING,MONEY/FINANCES,YES,40.0,3.0,3.0,5.0,2.0,5.0,2.0,2.0,4.0,2.0,1.0,4.0,2.0,1.0,5.0,2.0,1.0,5.0,1.0,5.0,5.0,2.0,4.0,1.0,1.0,5.0,5.0,1.0,4.0,1.0,4.0,5.0,1.0,1.0,7.0,5.0,5.0,6.0,7.0,2.0,2.0,2.0,4.0,4.0,3.0,4.0,4.0,3.0,2.0,4.0,4.0,1.0,4.0,1.0,4.0,1.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,4.0,2.0,5.0,4.0,4.0,4.0,2.0,4.0,5.0,5.0,1.0,4.0,4.0,4.0,2.0,1.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,2.0,4.0,2.0,4.0,4.0,5.0,4.0,5.0,24.0,25.0,47.0,12.0,30.0,22.0,38.0,7.0,75.0,30 - 44,25 - 32,some additional training,1.07918124604762,1.48840729901069,3.58326010943909e-06,3.8694242657984
489,MALES,27,STEADY RELATIONSHIP,NO,SOME ADDITIONAL TRAINING,MONEY/FINANCES,YES,7.0,1.0,3.0,3.0,2.0,4.0,1.0,1.0,4.0,2.0,1.0,4.0,3.0,4.0,3.0,2.0,3.0,1.0,1.0,4.0,1.0,1.0,2.0,3.0,4.0,1.0,3.0,2.0,1.0,3.0,3.0,4.0,2.0,1.0,4.0,5.0,5.0,4.0,1.0,1.0,3.0,3.0,3.0,3.0,2.0,3.0,4.0,3.0,2.0,3.0,4.0,1.0,3.0,2.0,4.0,3.0,2.0,2.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,3.0,4.0,3.0,4.0,2.0,3.0,3.0,4.0,3.0,3.0,3.0,2.0,2.0,4.0,5.0,3.0,4.0,5.0,4.0,3.0,4.0,2.0,1.0,3.0,3.0,3.0,2.0,4.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,20.0,22.0,23.0,22.0,19.0,25.0,30.0,2.0,54.0,18 - 29,25 - 32,some additional training,1.34242268082221,0.471111182755425,0.0004775906538852,3.86749639593275
438,FEMALES,35,SINGLE,NO,POSTGRADUATE COMPLETED,"TIME (lack of time, too much to do)",YES,110.0,3.0,1.0,3.0,2.0,4.0,1.0,2.0,3.0,3.0,3.0,4.0,2.0,3.0,3.0,4.0,2.0,2.0,1.0,3.0,3.0,4.0,2.0,1.0,3.0,2.0,3.0,1.0,3.0,3.0,3.0,2.0,4.0,4.0,5.0,5.0,5.0,4.0,6.0,3.0,4.0,5.0,3.0,3.0,5.0,3.0,3.0,4.0,5.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,5.0,2.0,3.0,3.0,2.0,4.0,4.0,2.0,3.0,3.0,4.0,3.0,2.0,4.0,3.0,3.0,4.0,4.0,5.0,4.0,5.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,1.0,4.0,2.0,2.0,3.0,3.0,24.0,19.0,26.0,27.0,25.0,38.0,27.0,7.0,52.0,30 - 44,33 - 40,completed postgrad uni,1.43136376415899,0.659778863117218,0.0046267868184229,3.859950735647
419,MALES,44,MARRIED FIRST TIME,YES,SOME ADDITIONAL TRAINING,WORK,YES,100.0,3.0,2.0,3.0,2.0,3.0,1.0,2.0,3.0,1.0,2.0,4.0,2.0,1.0,3.0,1.0,1.0,4.0,1.0,3.0,3.0,1.0,2.0,1.0,2.0,3.0,3.0,1.0,2.0,1.0,2.0,4.0,1.0,1.0,5.0,4.0,5.0,7.0,7.0,3.0,1.0,1.0,4.0,4.0,1.0,3.0,4.0,2.0,2.0,4.0,4.0,1.0,3.0,1.0,3.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,4.0,5.0,3.0,3.0,2.0,3.0,4.0,5.0,5.0,1.0,3.0,3.0,3.0,2.0,4.0,3.0,4.0,4.0,4.0,5.0,3.0,4.0,3.0,3.0,4.0,2.0,2.0,3.0,2.0,4.0,4.0,4.0,3.0,4.0,2.0,2.0,3.0,5.0,4.0,2.0,22.0,24.0,29.0,11.0,28.0,19.0,37.0,6.0,61.0,30 - 44,41 - 49,some additional training,1.04139268515823,0.411563576195217,0.0023900402691326,3.78379133063985
313,FEMALES,46,DIVORCED,YES,SOME ADDITIONAL TRAINING,MONEY/FINANCES,NO,0.0,4.0,2.0,5.0,1.0,5.0,1.0,1.0,4.0,1.0,1.0,4.0,2.0,1.0,5.0,3.0,1.0,4.0,1.0,5.0,5.0,1.0,4.0,1.0,2.0,5.0,5.0,1.0,5.0,2.0,4.0,5.0,2.0,1.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,5.0,3.0,3.0,4.0,4.0,2.0,3.0,4.0,4.0,2.0,4.0,2.0,2.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,5.0,5.0,5.0,4.0,3.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,2.0,2.0,4.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,3.0,4.0,1.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,5.0,5.0,3.0,4.0,4.0,4.0,28.0,27.0,47.0,15.0,12.0,24.0,29.0,5.0,77.0,45+,41 - 49,some additional training,1.17609125905568,2.37331756125897,0.0017195437088456,3.73030049964179
538,FEMALES,28,LIVING WITH PARTNER,NO,COMPLETED HIGHSCHOOL,LIFE IN GENERAL,NO,0.0,5.0,2.0,4.0,1.0,5.0,1.0,1.0,4.0,1.0,1.0,4.0,1.0,1.0,4.0,1.0,1.0,4.0,1.0,5.0,5.0,1.0,5.0,2.0,2.0,4.0,4.0,1.0,4.0,1.0,4.0,4.0,1.0,1.0,7.0,7.0,7.0,7.0,7.0,2.0,2.0,1.0,5.0,4.0,2.0,4.0,5.0,2.0,1.0,4.0,4.0,1.0,4.0,1.0,4.0,1.0,4.0,1.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4.0,4.0,5.0,5.0,1.0,4.0,5.0,5.0,1.0,5.0,5.0,5.0,1.0,1.0,4.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,1.0,2.0,2.0,1.0,4.0,4.0,4.0,4.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,28.0,28.0,43.0,12.0,35.0,16.0,37.0,4.0,86.0,18 - 29,25 - 32,completed high school,1.07918124604762,4.78375779402455,0.0014411341501883,3.70238000647655
295,FEMALES,37,MARRIED FIRST TIME,NO,POSTGRADUATE COMPLETED,WORK,NO,0.0,4.0,1.0,4.0,1.0,4.0,2.0,2.0,3.0,2.0,1.0,3.0,2.0,1.0,5.0,5.0,2.0,1.0,2.0,4.0,4.0,4.0,4.0,2.0,2.0,4.0,4.0,1.0,4.0,2.0,4.0,4.0,1.0,1.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,4.0,4.0,2.0,4.0,4.0,2.0,2.0,4.0,4.0,1.0,4.0,1.0,4.0,2.0,4.0,4.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,2.0,3.0,4.0,3.0,2.0,2.0,4.0,4.0,5.0,5.0,4.0,3.0,3.0,4.0,3.0,4.0,2.0,2.0,2.0,2.0,4.0,4.0,3.0,1.0,2.0,3.0,4.0,3.0,4.0,4.0,4.0,26.0,23.0,38.0,22.0,30.0,20.0,34.0,4.0,66.0,30 - 44,33 - 40,completed postgrad uni,1.34242268082221,0.209421816015409,0.001309333196936,3.69763562104376
120,FEMALES,74,WIDOWED,NO,COMPLETED UNDERGRADUATE,HEALTH/ILLNESS,NO,0.0,5.0,3.0,4.0,1.0,4.0,1.0,4.0,3.0,2.0,1.0,4.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,4.0,4.0,1.0,3.0,1.0,1.0,4.0,4.0,1.0,5.0,1.0,5.0,4.0,1.0,1.0,7.0,7.0,7.0,6.0,7.0,2.0,2.0,1.0,4.0,4.0,1.0,4.0,4.0,1.0,1.0,4.0,4.0,1.0,4.0,1.0,4.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,5.0,5.0,4.0,5.0,1.0,4.0,4.0,4.0,2.0,5.0,4.0,5.0,1.0,1.0,5.0,5.0,3.0,5.0,5.0,1.0,3.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,26.0,23.0,43.0,10.0,34.0,16.0,40.0,7.0,82.0,45+,50+,completed undergrad uni,1.0,3.7029970472807,0.0079453507822148,3.65799631989303
368,FEMALES,82,WIDOWED,NO,SOME ADDITIONAL TRAINING,HEALTH/ILLNESS,NO,0.0,4.0,1.0,4.0,1.0,4.0,1.0,2.0,3.0,2.0,2.0,4.0,2.0,1.0,3.0,3.0,1.0,3.0,1.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,6.0,5.0,6.0,6.0,6.0,3.0,2.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,2.0,3.0,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,5.0,4.0,5.0,4.0,2.0,3.0,4.0,4.0,5.0,4.0,5.0,5.0,2.0,1.0,1.0,4.0,5.0,5.0,5.0,3.0,3.0,3.0,3.0,4.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,1.0,4.0,5.0,27.0,23.0,25.0,12.0,29.0,24.0,35.0,7.0,71.0,45+,50+,some additional training,1.07918124604762,0.775880876964725,1.38681081376755e-06,3.65199434812117
161,MALES,43,SINGLE,NO,SOME ADDITIONAL TRAINING,WORK,NO,0.0,3.0,3.0,4.0,3.0,4.0,2.0,2.0,3.0,1.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,3.0,1.0,4.0,5.0,2.0,4.0,1.0,2.0,4.0,4.0,1.0,1.0,1.0,3.0,4.0,1.0,1.0,4.0,4.0,2.0,2.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,1.0,4.0,1.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,3.0,5.0,3.0,4.0,3.0,2.0,3.0,4.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,2.0,2.0,3.0,3.0,4.0,4.0,2.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,21.0,25.0,36.0,12.0,16.0,29.0,34.0,7.0,60.0,30 - 44,41 - 49,some additional training,1.07918124604762,0.976323158284673,0.0014993444605918,3.62292450219731
456,FEMALES,24,SINGLE,NO,COMPLETED UNDERGRADUATE,WORK,NO,0.0,2.0,3.0,4.0,2.0,4.0,2.0,2.0,4.0,3.0,2.0,4.0,2.0,1.0,5.0,3.0,2.0,4.0,1.0,5.0,3.0,2.0,4.0,1.0,4.0,5.0,4.0,3.0,5.0,3.0,5.0,3.0,4.0,3.0,5.0,5.0,5.0,4.0,4.0,2.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,2.0,3.0,3.0,2.0,3.0,1.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,4.0,3.0,5.0,4.0,3.0,2.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,2.0,4.0,5.0,3.0,4.0,4.0,3.0,2.0,3.0,3.0,4.0,3.0,2.0,2.0,2.0,3.0,4.0,2.0,3.0,3.0,4.0,2.0,3.0,3.0,3.0,4.0,21.0,23.0,43.0,26.0,23.0,27.0,30.0,4.0,64.0,18 - 29,18 - 24,completed undergrad uni,1.41497334797082,0.116546642244687,0.0001289688814212,3.59847627589123
40,MALES,36,MARRIED FIRST TIME,YES,COMPLETED HIGHSCHOOL,WORK,NO,0.0,1.0,3.0,4.0,3.0,4.0,1.0,4.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,4.0,2.0,2.0,1.0,1.0,3.0,2.0,3.0,2.0,4.0,3.0,3.0,1.0,2.0,4.0,3.0,3.0,1.0,1.0,3.0,5.0,4.0,4.0,6.0,3.0,3.0,4.0,2.0,2.0,4.0,3.0,3.0,3.0,5.0,3.0,4.0,1.0,3.0,1.0,2.0,3.0,4.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,2.0,4.0,3.0,3.0,1.0,5.0,4.0,4.0,4.0,2.0,4.0,3.0,1.0,4.0,3.0,2.0,2.0,3.0,3.0,5.0,1.0,3.0,3.0,2.0,2.0,4.0,4.0,3.0,3.0,4.0,4.0,2.0,2.0,4.0,2.0,4.0,1.0,4.0,2.0,3.0,20.0,17.0,26.0,22.0,22.0,36.0,32.0,4.0,51.0,30 - 44,33 - 40,completed high school,1.34242268082221,1.48376011807157,0.0022866009478136,3.58369628341728
60,MALES,45,MARRIED FIRST TIME,YES,POSTGRADUATE COMPLETED,WORK,NO,0.0,3.0,1.0,4.0,1.0,5.0,1.0,1.0,4.0,1.0,1.0,4.0,1.0,1.0,4.0,1.0,1.0,4.0,1.0,5.0,5.0,1.0,5.0,3.0,3.0,4.0,4.0,1.0,4.0,1.0,4.0,5.0,1.0,1.0,5.0,5.0,5.0,4.0,3.0,2.0,1.0,1.0,5.0,4.0,2.0,4.0,4.0,2.0,2.0,4.0,4.0,1.0,1.0,1.0,4.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,5.0,5.0,5.0,1.0,5.0,5.0,5.0,1.0,5.0,5.0,5.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,1.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,27.0,28.0,44.0,14.0,22.0,17.0,37.0,5.0,88.0,45+,41 - 49,completed postgrad uni,1.14612803567824,5.41682777468433,0.0002987027740071,3.58039927348385
290,MALES,50,MARRIED FIRST TIME,YES,SOME ADDITIONAL TRAINING,MONEY/FINANCES,YES,200.0,2.0,2.0,3.0,3.0,4.0,3.0,2.0,3.0,2.0,1.0,4.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,4.0,4.0,1.0,3.0,1.0,2.0,4.0,4.0,1.0,3.0,1.0,4.0,4.0,1.0,1.0,3.0,2.0,4.0,2.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,1.0,4.0,1.0,4.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,5.0,4.0,4.0,4.0,2.0,5.0,4.0,4.0,2.0,4.0,4.0,4.0,1.0,2.0,4.0,2.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,2.0,3.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,5.0,4.0,19.0,25.0,36.0,11.0,14.0,28.0,40.0,6.0,72.0,45+,50+,some additional training,1.04139268515823,1.04216874072805,0.0024764018697468,3.55889857413033
