serial,s1gender,ethsfr,famsec,s1pared,s1expel,s1truan,s1weight,s1peta2,gcsepts,graddsci,satdsci,gradfren,satfren,gradit,satit,gradphys,satphys,gradchem,satchem,gradbiol,satbiol,gradmath,satmath,gradeng,sateng,pcschtype
85365.0,Female,White,Intermediate occupations,Neither parent with A-level,Not excluded,No truancy,0.5068493808763457,5+ A*-C,53.0,C,Yes,,No,,No,,No,,No,,No,D,Yes,C,Yes,Comprehensive 18
85399.0,Female,Other Asian (inc Chinese),Intermediate occupations,At least one parent with degree,Not excluded,Occasional truancy,0.5678539784750374,5+ A*-C,56.0,D,Yes,D,Yes,,No,,No,,No,,No,D,Yes,C,Yes,Comprehensive 18
85415.0,Female,Indian,Intermediate occupations,Neither parent with A-level,Not excluded,No truancy,0.5068493808763457,5+ A*-C,61.0,B,Yes,,No,,No,,No,,No,,No,B,Yes,B,Yes,Comprehensive 18
85423.0,Female,White,Semi routine and routine occupations,Neither parent with A-level,Not excluded,Occasional truancy,0.5678539784750374,5+ A*-C,48.0,D,Yes,,No,,No,,No,,No,,No,B,Yes,C,Yes,Comprehensive 18
85464.0,Female,White,Semi routine and routine occupations,Neither parent with A-level,Not excluded,No truancy,1.1089698062598343,5+ D-G,15.0,Fail,No,,No,,No,,No,,No,,No,F,Yes,F,Yes,Comprehensive 18
85480.0,Male,White,Large employers and higher professionals,At least one parent with degree,Not excluded,Occasional truancy,0.6108974679683443,5+ A*-C,53.5,B,Yes,D,Yes,,No,,No,,No,,No,B,Yes,C,Yes,Comprehensive 18
85498.0,Male,Other Asian (inc Chinese),Large employers and higher professionals,At least one parent with degree,Not excluded,No truancy,0.6108974679683443,5+ A*-C,61.5,B,Yes,C,Yes,,No,,No,,No,,No,B,Yes,C,Yes,Comprehensive 18
85548.0,Male,White,Lower professional and higher technical occupations,Neither parent with A-level,Not excluded,No truancy,0.9546788079883423,5+ A*-C,45.5,C,Yes,D,Yes,,No,,No,,No,,No,D,Yes,C,Yes,Comprehensive 18
85555.0,Female,White,Large employers and higher professionals,At least one parent with degree,Not excluded,No truancy,0.5068493808763457,5+ A*-C,59.0,C,Yes,C,Yes,,No,,No,,No,,No,D,Yes,B,Yes,Comprehensive 18
85563.0,Male,White,Semi routine and routine occupations,Neither parent with A-level,Not excluded,No truancy,0.6108974679683443,5+ A*-C,68.0,A,Yes,A,Yes,,No,,No,,No,,No,B,Yes,B,Yes,Comprehensive 18
85589.0,Male,,Intermediate occupations,Neither parent with A-level,Not excluded,No truancy,0.9546788079883423,5+ A*-C,45.5,C,Yes,C,Yes,,No,,No,,No,,No,E,Yes,C,Yes,Comprehensive 18
85605.0,Female,Indian,Lower professional and higher technical occupations,Neither parent with A-level,Not excluded,Persistant truancy,1.1089698062598343,5+ D-G,24.0,D,Yes,,No,,No,,No,,No,,No,Fail,Yes,D,Yes,Comprehensive 18
85613.0,Female,Indian,Intermediate occupations,Neither parent with A-level,Not excluded,No truancy,0.5068493808763457,5+ A*-C,50.5,C,Yes,C,Yes,,No,,No,,No,,No,B,Yes,C,Yes,Comprehensive 18
85621.0,Female,,Large employers and higher professionals,Neither parent with A-level,,,0.5068493808763457,5+ A*-C,66.0,A,Yes,B,Yes,,No,,No,,No,,No,A,Yes,A,Yes,Comprehensive 18
85639.0,Male,White,Large employers and higher professionals,At least one parent with A-level,Not excluded,No truancy,0.6108974679683443,5+ A*-C,66.5,A,Yes,,No,,No,,No,,No,,No,B,Yes,A,Yes,Comprehensive 18
85670.0,Female,Other ethnic group(inc mixed),Large employers and higher professionals,At least one parent with degree,Not excluded,Occasional truancy,0.5068493808763457,5+ A*-C,68.0,B,Yes,A*,Yes,,No,,No,,No,,No,B,Yes,A,Yes,Comprehensive 18
85688.0,Male,White,Lower professional and higher technical occupations,At least one parent with A-level,Not excluded,No truancy,0.9546788079883423,5+ A*-C,52.0,C,Yes,D,Yes,,No,,No,,No,,No,B,Yes,C,Yes,Comprehensive 18
85696.0,Male,Indian,Intermediate occupations,At least one parent with A-level,Not excluded,No truancy,0.6108974679683443,5+ A*-C,56.5,C,Yes,C,Yes,,No,,No,,No,,No,B,Yes,C,Yes,Comprehensive 18
85712.0,Female,White,Intermediate occupations,Neither parent with A-level,Not excluded,Occasional truancy,0.8835409673831318,1-4 A*-C,44.5,D,Yes,D,Yes,,No,,No,,No,,No,D,Yes,C,Yes,Comprehensive 18
85720.0,Female,Black,Lower professional and higher technical occupations,At least one parent with degree,Suspended,Occasional truancy,0.8835409673831318,1-4 A*-C,36.0,E,Yes,E,Yes,,No,,No,,No,,No,C,Yes,C,Yes,Comprehensive 18
85761.0,Male,Black,Lower professional and higher technical occupations,At least one parent with A-level,Suspended,Occasional truancy,0.9920435134831372,1-4 A*-C,22.0,F,Yes,,No,,No,,No,,No,,No,Fail,Yes,E,Yes,Comprehensive 18
85803.0,Female,Other ethnic group(inc mixed),Large employers and higher professionals,At least one parent with degree,Suspended,Occasional truancy,0.8835409673831318,1-4 A*-C,41.0,E,Yes,D,Yes,,No,,No,,No,,No,E,Yes,C,Yes,Comprehensive 18
85837.0,Female,Other ethnic group(inc mixed),Lower professional and higher technical occupations,At least one parent with degree,Not excluded,Occasional truancy,0.5678539784750374,5+ A*-C,41.0,Fail,No,,No,,No,,No,,No,,No,C,Yes,C,Yes,Comprehensive 18
85860.0,Male,Other ethnic group(inc mixed),Intermediate occupations,At least one parent with degree,Suspended,Persistant truancy,0.9920435134831372,1-4 A*-C,33.0,D,Yes,,No,,No,,No,,No,,No,D,Yes,D,Yes,Comprehensive 18
85944.0,Female,White,Semi routine and routine occupations,Neither parent with A-level,Not excluded,Occasional truancy,0.8835409673831318,1-4 A*-C,21.0,Fail,No,E,Yes,,No,,No,,No,,No,Fail,Yes,D,Yes,Comprehensive 18
85951.0,Female,White,Lower professional and higher technical occupations,At least one parent with A-level,Suspended,Persistant truancy,1.1089698062598343,5+ D-G,21.0,F,Yes,F,Yes,,No,,No,,No,,No,E,Yes,D,Yes,Comprehensive 18
85977.0,Female,Black,Semi routine and routine occupations,At least one parent with A-level,Not excluded,No truancy,0.5530513683504762,5+ A*-C,66.5,A,Yes,A*,Yes,B,Yes,,No,,No,,No,A,Yes,B,Yes,Grammar
85985.0,Female,White,Lower professional and higher technical occupations,Neither parent with A-level,Not excluded,No truancy,0.5530513683504762,5+ A*-C,53.0,C,Yes,C,Yes,,No,,No,,No,,No,B,Yes,B,Yes,Grammar
86025.0,Female,White,Intermediate occupations,Neither parent with A-level,Not excluded,No truancy,0.5530513683504762,5+ A*-C,67.5,A*,Yes,,No,,No,,No,,No,,No,A,Yes,B,Yes,Grammar
86058.0,Male,Other ethnic group(inc mixed),Large employers and higher professionals,At least one parent with degree,Not excluded,No truancy,0.41230120910295864,5+ A*-C,69.5,Fail,No,B,Yes,B,Yes,A*,Yes,A,Yes,A,Yes,A,Yes,B,Yes,Grammar
86082.0,Female,Pakistani,Large employers and higher professionals,At least one parent with degree,Not excluded,No truancy,0.5530513683504762,5+ A*-C,65.5,A,Yes,A*,Yes,C,Yes,,No,,No,,No,B,Yes,A,Yes,Grammar
86090.0,Male,White,Large employers and higher professionals,At least one parent with degree,Not excluded,Occasional truancy,0.41230120910295864,5+ A*-C,58.5,A,Yes,,No,B,Yes,,No,,No,,No,A,Yes,B,Yes,Grammar
86108.0,Male,White,Large employers and higher professionals,At least one parent with degree,Not excluded,No truancy,0.41230120910295864,5+ A*-C,65.0,Fail,No,A*,Yes,,No,B,Yes,B,Yes,B,Yes,A,Yes,C,Yes,Grammar
86116.0,Female,White,Lower professional and higher technical occupations,Neither parent with A-level,Not excluded,No truancy,0.5530513683504762,5+ A*-C,50.5,C,Yes,A,Yes,,No,,No,,No,,No,B,Yes,B,Yes,Grammar
86124.0,Male,White,Lower professional and higher technical occupations,At least one parent with A-level,Not excluded,No truancy,0.41230120910295864,5+ A*-C,74.0,Fail,No,A*,Yes,,No,A,Yes,A,Yes,A,Yes,A,Yes,B,Yes,Grammar
86157.0,Female,White,Lower professional and higher technical occupations,Neither parent with A-level,Not excluded,No truancy,0.5530513683504762,5+ A*-C,55.0,C,Yes,B,Yes,,No,,No,,No,,No,A,Yes,C,Yes,Grammar
86165.0,Female,White,Large employers and higher professionals,Neither parent with A-level,Not excluded,No truancy,0.5530513683504762,5+ A*-C,71.5,A*,Yes,A,Yes,,No,,No,,No,,No,A,Yes,A,Yes,Grammar
86249.0,Male,White,Lower professional and higher technical occupations,Neither parent with A-level,Not excluded,No truancy,2.1996911505632766,1-4 A*-C,31.0,E,Yes,E,Yes,,No,,No,,No,,No,F,Yes,D,Yes,Comprehensive 18
86256.0,Female,White,Lower supervisory occupations,At least one parent with A-level,Not excluded,No truancy,1.123854027196484,5+ A*-C,70.0,Fail,No,C,Yes,,No,,No,,No,,No,B,Yes,C,Yes,Comprehensive 18
86264.0,Female,White,Intermediate occupations,Neither parent with A-level,Not excluded,No truancy,1.2591215549386496,5+ A*-C,45.0,Fail,No,C,Yes,,No,,No,,No,,No,B,Yes,C,Yes,Comprehensive 18
86272.0,Female,White,Lower professional and higher technical occupations,Neither parent with A-level,Not excluded,Occasional truancy,2.4589557170801393,5+ D-G,12.0,Fail,No,,No,,No,,No,,No,,No,F,Yes,E,Yes,Comprehensive 18
86280.0,Female,White,Lower professional and higher technical occupations,At least one parent with A-level,Not excluded,,1.2591215549386496,5+ A*-C,41.5,C,Yes,,No,,No,,No,,No,,No,C,Yes,C,Yes,Comprehensive 18
86314.0,Female,White,Intermediate occupations,Neither parent with A-level,Not excluded,No truancy,1.123854027196484,5+ A*-C,70.0,B,Yes,,No,,No,,No,,No,,No,B,Yes,B,Yes,Comprehensive 18
86322.0,Female,White,Intermediate occupations,Neither parent with A-level,Not excluded,No truancy,1.123854027196484,5+ A*-C,60.0,Fail,No,D,Yes,,No,,No,,No,,No,E,Yes,C,Yes,Comprehensive 18
86355.0,Female,White,Lower professional and higher technical occupations,At least one parent with A-level,Not excluded,Persistant truancy,1.123854027196484,5+ A*-C,65.0,C,Yes,C,Yes,,No,,No,,No,,No,C,Yes,C,Yes,Comprehensive 18
86397.0,Male,White,Large employers and higher professionals,At least one parent with degree,Expelled,Occasional truancy,2.1996911505632766,1-4 A*-C,20.0,Fail,No,,No,,No,,No,,No,,No,E,Yes,G,Yes,Comprehensive 18
86439.0,Male,White,Intermediate occupations,Neither parent with A-level,Not excluded,No truancy,1.354563318975142,5+ A*-C,52.0,D,Yes,D,Yes,,No,,No,,No,,No,C,Yes,C,Yes,Comprehensive 18
86496.0,Male,White,Intermediate occupations,Neither parent with A-level,Not excluded,No truancy,1.354563318975142,5+ A*-C,57.0,D,Yes,D,Yes,,No,,No,,No,,No,C,Yes,C,Yes,Comprehensive 18
86504.0,Male,Indian,Lower supervisory occupations,At least one parent with A-level,Not excluded,No truancy,1.354563318975142,5+ A*-C,52.0,B,Yes,C,Yes,,No,,No,,No,,No,B,Yes,C,Yes,Comprehensive 18
86512.0,Male,White,Lower professional and higher technical occupations,Neither parent with A-level,Not excluded,Occasional truancy,4.312348278539527,5+ D-G,29.0,D,Yes,G,Yes,,No,,No,,No,,No,E,Yes,D,Yes,Comprehensive 18
86538.0,Female,White,Intermediate occupations,Neither parent with A-level,Not excluded,No truancy,1.2591215549386496,5+ A*-C,47.0,E,Yes,D,Yes,,No,,No,,No,,No,E,Yes,D,Yes,Comprehensive 18
86561.0,Male,White,Lower professional and higher technical occupations,At least one parent with A-level,Not excluded,No truancy,1.354563318975142,5+ A*-C,63.0,A,Yes,B,Yes,,No,,No,,No,,No,A,Yes,A,Yes,Comprehensive 18
86595.0,Female,Other ethnic group(inc mixed),Intermediate occupations,At least one parent with degree,Not excluded,No truancy,1.2591215549386496,5+ A*-C,45.5,D,Yes,,No,,No,,No,,No,,No,D,Yes,C,Yes,Comprehensive 18
86637.0,Female,White,Intermediate occupations,Neither parent with A-level,Suspended,Occasional truancy,1.959104838344198,1-4 A*-C,35.0,E,Yes,,No,,No,,No,,No,,No,E,Yes,D,Yes,Comprehensive 18
86660.0,Female,Black,Other,Neither parent with A-level,Not excluded,No truancy,1.2591215549386496,5+ A*-C,45.5,C,Yes,,No,,No,,No,,No,,No,C,Yes,D,Yes,Comprehensive 18
86678.0,Female,White,Lower professional and higher technical occupations,Neither parent with A-level,Not excluded,No truancy,1.123854027196484,5+ A*-C,52.5,C,Yes,,No,,No,,No,,No,,No,C,Yes,C,Yes,Comprehensive 18
86686.0,Male,White,Lower supervisory occupations,Neither parent with A-level,Not excluded,No truancy,2.1168411435794843,5+ A*-C,48.0,C,Yes,,No,,No,,No,,No,,No,D,Yes,D,Yes,Comprehensive 18
86710.0,Female,Other ethnic group(inc mixed),Intermediate occupations,Neither parent with A-level,Not excluded,No truancy,1.123854027196484,5+ A*-C,62.0,C,Yes,,No,,No,,No,,No,,No,B,Yes,C,Yes,Comprehensive 18
86736.0,Female,White,Lower professional and higher technical occupations,At least one parent with A-level,Not excluded,No truancy,1.123854027196484,5+ A*-C,77.0,B,Yes,C,Yes,,No,,No,,No,,No,C,Yes,C,Yes,Comprehensive 18
86751.0,Female,Black,Intermediate occupations,At least one parent with degree,Not excluded,No truancy,1.123854027196484,5+ A*-C,94.0,A,Yes,A*,Yes,,No,,No,,No,,No,B,Yes,A*,Yes,Comprehensive 18
86777.0,Male,White,Lower professional and higher technical occupations,At least one parent with degree,Not excluded,No truancy,1.354563318975142,5+ A*-C,83.0,B,Yes,A,Yes,,No,,No,,No,,No,B,Yes,A,Yes,Comprehensive 18
86793.0,Male,Black,Intermediate occupations,At least one parent with degree,Suspended,Occasional truancy,3.922325101871904,None,0.0,Fail,No,,No,,No,,No,,No,,No,,No,,No,Comprehensive 18
86801.0,Male,White,Semi routine and routine occupations,Neither parent with A-level,Not excluded,No truancy,1.354563318975142,5+ A*-C,55.0,C,Yes,,No,,No,,No,,No,,No,C,Yes,D,Yes,Comprehensive 18
86827.0,Male,Other ethnic group(inc mixed),Intermediate occupations,Neither parent with A-level,Not excluded,Occasional truancy,1.354563318975142,5+ A*-C,59.0,C,Yes,,No,,No,,No,,No,,No,B,Yes,C,Yes,Comprehensive 18
86850.0,Male,White,Lower professional and higher technical occupations,At least one parent with A-level,Not excluded,No truancy,1.354563318975142,5+ A*-C,60.0,C,Yes,,No,,No,,No,,No,,No,C,Yes,C,Yes,Comprehensive 18
86868.0,Male,White,Lower professional and higher technical occupations,At least one parent with A-level,Not excluded,No truancy,1.354563318975142,5+ A*-C,76.0,C,Yes,,No,,No,,No,,No,,No,B,Yes,A,Yes,Comprehensive 18
86876.0,Male,White,Intermediate occupations,At least one parent with A-level,Not excluded,Occasional truancy,0.9142092143176269,5+ A*-C,59.0,C,Yes,,No,D,Yes,,No,,No,,No,B,Yes,A,Yes,Grammar
86884.0,Male,White,Lower professional and higher technical occupations,At least one parent with degree,Not excluded,No truancy,0.9142092143176269,5+ A*-C,65.5,C,Yes,A*,Yes,B,Yes,,No,,No,,No,B,Yes,B,Yes,Grammar
86900.0,Male,White,Large employers and higher professionals,At least one parent with degree,Not excluded,No truancy,0.9142092143176269,5+ A*-C,53.5,C,Yes,,No,,No,,No,,No,,No,B,Yes,B,Yes,Grammar
86926.0,Male,White,Intermediate occupations,At least one parent with A-level,Not excluded,No truancy,1.638386865775697,5+ A*-C,37.5,Fail,No,,No,,No,C,Yes,B,Yes,C,Yes,A,Yes,D,Yes,Grammar
86934.0,Male,Other ethnic group(inc mixed),Intermediate occupations,At least one parent with A-level,Not excluded,No truancy,0.9142092143176269,5+ A*-C,69.5,B,Yes,,No,B,Yes,,No,,No,,No,A,Yes,A,Yes,Grammar
86967.0,Female,White,Semi routine and routine occupations,At least one parent with degree,Not excluded,No truancy,2.4589557170801393,1-4 D-G,8.0,Fail,No,,No,,No,,No,,No,,No,E,Yes,E,Yes,CTC/Other maintained
86983.0,Female,Black,Lower professional and higher technical occupations,At least one parent with degree,Not excluded,Occasional truancy,1.123854027196484,5+ A*-C,50.0,B,Yes,,No,,No,,No,,No,,No,B,Yes,C,Yes,CTC/Other maintained
87015.0,Male,White,Semi routine and routine occupations,At least one parent with degree,Not excluded,No truancy,2.1996911505632766,1-4 A*-C,15.0,F,Yes,,No,,No,,No,,No,,No,E,Yes,Fail,Yes,CTC/Other maintained
87023.0,Male,White,Lower supervisory occupations,Neither parent with A-level,Not excluded,No truancy,2.1996911505632766,1-4 A*-C,30.0,D,Yes,F,Yes,,No,,No,,No,,No,D,Yes,D,Yes,Comprehensive 18
87031.0,Female,Other ethnic group(inc mixed),Intermediate occupations,At least one parent with A-level,Suspended,Persistant truancy,1.959104838344198,1-4 A*-C,27.0,Fail,No,Fail,Yes,,No,,No,,No,,No,D,Yes,B,Yes,Comprehensive 18
87049.0,Male,White,Large employers and higher professionals,At least one parent with degree,Not excluded,No truancy,1.354563318975142,5+ A*-C,68.0,A*,Yes,B,Yes,B,Yes,,No,,No,,No,A,Yes,B,Yes,Comprehensive 18
87080.0,Female,White,Lower professional and higher technical occupations,At least one parent with degree,Not excluded,No truancy,1.123854027196484,5+ A*-C,50.0,C,Yes,,No,,No,,No,,No,,No,B,Yes,B,Yes,Comprehensive 18
87098.0,Male,White,Intermediate occupations,At least one parent with A-level,Not excluded,Occasional truancy,2.1996911505632766,1-4 A*-C,19.0,Fail,No,G,Yes,,No,,No,,No,,No,D,Yes,D,Yes,Comprehensive 18
87106.0,Female,White,Lower professional and higher technical occupations,At least one parent with degree,Not excluded,No truancy,1.123854027196484,5+ A*-C,58.0,B,Yes,B,Yes,,No,,No,,No,,No,B,Yes,A,Yes,Comprehensive 18
87114.0,Female,White,Large employers and higher professionals,At least one parent with degree,Not excluded,No truancy,1.123854027196484,5+ A*-C,95.0,A*,Yes,A*,Yes,,No,,No,,No,,No,A*,Yes,A,Yes,Comprehensive 18
87122.0,Female,Pakistani,Lower professional and higher technical occupations,At least one parent with degree,Not excluded,No truancy,0.5678539784750374,5+ A*-C,51.0,D,Yes,D,Yes,,No,,No,,No,,No,E,Yes,C,Yes,Comprehensive 18
87130.0,Female,Pakistani,Intermediate occupations,At least one parent with A-level,Not excluded,No truancy,0.5068493808763457,5+ A*-C,67.0,Fail,No,,No,,No,B,Yes,B,Yes,B,Yes,B,Yes,B,Yes,Comprehensive 18
87148.0,Male,Other ethnic group(inc mixed),Large employers and higher professionals,At least one parent with degree,Not excluded,No truancy,0.6108974679683443,5+ A*-C,61.0,Fail,No,C,Yes,,No,B,Yes,B,Yes,B,Yes,A,Yes,C,Yes,Comprehensive 18
87155.0,Male,Other ethnic group(inc mixed),Intermediate occupations,Neither parent with A-level,Not excluded,No truancy,0.6108974679683443,5+ A*-C,67.0,B,Yes,A,Yes,,No,,No,,No,,No,B,Yes,B,Yes,Comprehensive 18
87171.0,Male,Other ethnic group(inc mixed),Large employers and higher professionals,At least one parent with degree,Suspended,Occasional truancy,0.6108974679683443,5+ A*-C,65.0,Fail,No,E,Yes,,No,C,Yes,C,Yes,C,Yes,B,Yes,C,Yes,Comprehensive 18
87189.0,Male,Indian,Lower professional and higher technical occupations,Neither parent with A-level,Suspended,No truancy,0.6108974679683443,5+ A*-C,56.0,B,Yes,,No,,No,,No,,No,,No,A,Yes,C,Yes,Comprehensive 18
87239.0,Female,Indian,Intermediate occupations,Neither parent with A-level,Not excluded,Occasional truancy,0.5068493808763457,5+ A*-C,58.0,Fail,No,,No,,No,B,Yes,B,Yes,B,Yes,A,Yes,C,Yes,Comprehensive 18
87270.0,Female,Indian,Lower professional and higher technical occupations,At least one parent with degree,Suspended,Occasional truancy,0.5068493808763457,5+ A*-C,70.0,A,Yes,C,Yes,,No,,No,,No,,No,A,Yes,B,Yes,Comprehensive 18
87288.0,Male,Indian,Lower professional and higher technical occupations,At least one parent with A-level,Not excluded,No truancy,0.6108974679683443,5+ A*-C,73.0,A,Yes,,No,,No,,No,,No,,No,A,Yes,B,Yes,Comprehensive 18
87320.0,Male,Indian,Intermediate occupations,Neither parent with A-level,Not excluded,No truancy,0.9920435134831372,1-4 A*-C,33.0,E,Yes,,No,,No,,No,,No,,No,C,Yes,D,Yes,Comprehensive 18
87338.0,Female,Indian,Large employers and higher professionals,At least one parent with A-level,Not excluded,No truancy,0.5068493808763457,5+ A*-C,59.0,B,Yes,D,Yes,,No,,No,,No,,No,B,Yes,B,Yes,Comprehensive 18
87346.0,Male,Indian,Lower professional and higher technical occupations,At least one parent with A-level,Suspended,Occasional truancy,0.9546788079883423,5+ A*-C,55.0,Fail,No,D,Yes,,No,B,Yes,B,Yes,A,Yes,B,Yes,D,Yes,Comprehensive 18
87361.0,Male,,Large employers and higher professionals,Neither parent with A-level,,,0.6108974679683443,5+ A*-C,61.0,B,Yes,B,Yes,,No,,No,,No,,No,A,Yes,B,Yes,Comprehensive 18
